,ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Delivery time
6689,27990,Raviwar Peth,Pune,Hotel Yatrik,500,4.0,20,"['Indian', 'South Indian']",Swargate,30
6690,28066,Kothapet,Hyderabad,Sivarama Reddy Sweets,500,4.3,100,['Sweets'],Behind Bus Stop,48
6691,28121,T. Nagar,Chennai,Pakwan Chennai,1200,4.3,100,"['North Indian', 'Chinese', 'Italian']",Kuppuswamy Street,70
6692,28359,Bidhannagar,Kolkata,Snax Point,250,4.0,100,"['Continental', 'Pizzas', 'Pastas', 'American', 'Tibetan', 'Fast Food', 'Beverages', 'Desserts', 'Combo', 'Biryani']",Near Broadway Mall,56
6693,28377,Kilpauk,Chennai,Mumbai Chatwala,200,4.4,100,"['Chaat', 'Juices', 'Snacks']",Balfour Road,44
6694,28828,Agarkar Nagar,Pune,Shree Krishna Palace,400,2.9,80,"['North Indian', 'Fast Food', 'South Indian']",Near Pune Railway Station,33
6695,28967,Rohini,Delhi,Dev China Town,300,3.9,20,"['Chinese', 'Fast Food']",Rohini,48
6696,28990,Koti,Hyderabad,Krupa Mess & Tiffins,200,3.6,500,['South Indian'],Jn Road,39
6697,29221,Paschim Vihar,Delhi,Shahi Naan Wala,250,4.4,50,"['North Indian', 'Fast Food', 'Tandoor', 'Combo', 'Snacks']",Pashchim Vihar,50
6698,29247,Kavadiguda,Hyderabad,Aamantran Pure Veg,450,4.2,1000,['North Indian  Chinese  South Indian  Jain'],Golkonda Cross Road,37
6699,29348,Indiranagar,Bangalore,Apsara Ice Creams,150,4.5,50,"['Ice Cream', 'Desserts']",10Th Cross,48
6700,29576,Rohini,Delhi,R.P.W Pizza,350,3.5,50,['Italian'],Rohini Sector 9,38
6701,29638,Parvati Paytha,Pune,Jagaat Bhaari Kolhapuri,200,4.2,50,['Maharashtrian'],Opposite City Pride,44
6702,29673,Ashok Nagar,Bangalore,Natural Ice Cream,150,4.7,100,['Ice Cream'],Near Sbi,31
6703,29708,Bidhannagar,Kolkata,Cremecup.In,250,4.5,100,['Bakery'],Salt Lake Stadium  Gate No 3,68
6704,30287,Ghatkopar East,Mumbai,The Chocolate Room,250,3.9,20,"['Fast Food', 'Desserts', 'Italian', 'Mexican']",M G Road Opp. Kotak Mahindra Bank Ghatkopar East,48
6705,30312,Kodihalli,Bangalore,Smoodies,140,4.2,50,"['Snacks', 'Healthy Food', 'Juices', 'Beverages', 'Desserts']",Indira Nagar,60
6706,30338,Alwarpet,Chennai,Ajnabi Mithaai Ghar,200,4.6,500,"['Chaat', 'Sweets']",Ttk Road,61
6707,30458,Koramangala,Bangalore,Sukh Sagar,400,4.3,100,['South Indian'],5Th A Block,57
6708,30592,Kachiguda,Hyderabad,Sri Amul Tiffins Centre,200,4.3,20,['South Indian'],Badi Chowdi,32
6709,30663,Saki Naka,Mumbai,Shiv Sagar,200,4.3,50,"['North Indian', 'Beverages', 'South Indian', 'Fast Food', 'Chinese']",Pheonix Market City,48
6710,30889,Saki Naka,Mumbai,Natural Ice Cream,150,4.4,50,['Desserts'],Pheonix Market City,50
6711,31405,Sion,Mumbai,Kisan Dosawala,300,4.4,20,['South Indian'],Khand Darbar,47
6712,31515,Sadashiv Peth,Pune,The Cake Studio & Cafe,350,4.7,100,['Fast Food'],Sadashiv Peth,32
6713,31827,Bhowanipore,Kolkata,Crazzy Momo,250,2.9,80,['Tibetan'],Near Saha Nagar Park,68
6714,31961,Ghatkopar West,Mumbai,Shree Ram Juice Centre,300,3.6,20,"['Fast Food', 'Juices']",Station Road,49
6715,32198,Vishrantwadi,Pune,Dilli Chat Bhandar,250,2.9,80,['North Indian'],Vishrantwadi,63
6716,32302,Bhowanipore,Kolkata,Keventers - Milkshakes And Desserts,300,4.4,500,"['Beverages', 'Ice Cream', 'Desserts', 'Healthy Food']",Sarat Bose Road,58
6717,32443,Shivajinagar,Pune,Natural Ice Cream,150,4.7,100,['Ice Cream'],Opp. Tata Home Finance,28
6718,32550,Shalimar Bagh,Delhi,Spice Sea,600,4.1,100,"['North Indian', 'Chinese']",Shalimar Bagh,66
6719,32701,Park Street Area,Kolkata,Haldiram Food City - Russel Street,300,3.7,50,['Desserts  Fast Food  Bakery'],Opposite Gangaur,45
6720,32719,New Alipore,Kolkata,Tewari Brothers,300,4.5,500,"['Sweets', 'Snacks']",Near Uco Bank,81
6721,32732,Sai Nagar,Hyderabad,Shiva Sai Reddy Sweets & Chat,200,4.4,500,['Sweets'],Karmanghat Cross Road,60
6722,32781,Koregaon Park,Pune,Modern Cakes,300,4.7,50,['Bakery'],Koregaon Park,49
6723,33142,Chembur,Mumbai,Chembur Fast Food,300,3.9,50,"['Chinese', 'North Indian']",Chembur,50
6724,33168,Sector 7 Rohini,Delhi,My Shop Sector-7,300,4.1,100,"['Fast Food', 'Italian', 'American', 'Beverages']",Opposite Kapil Dental Clinic,31
6725,33184,Camp,Pune,Rama Krishna,450,4.3,1000,"['North Indian', 'South Indian', 'Chinese', 'Fast Food', 'Snacks', 'Beverages', 'Indian']",Camp Area,32
6726,33232,Ghatkopar West,Mumbai,A 1 Ice Creams,200,4.5,20,"['Desserts', 'Ice Cream']",Bhatwadi,41
6727,33427,Karkhana,Hyderabad,Sukha Sagara,250,4.2,1000,['South Indian  North Indian  Chinese'],Sikh Rd,70
6728,33521,Viman Nagar,Pune,Shriniwas Veg,250,3.2,20,"['North Indian', 'South Indian', 'Chinese', 'Combo', 'Pizzas', 'Snacks', 'Beverages', 'Desserts']",Viman Nagar,69
6729,33561,Ghatkopar East,Mumbai,Junos Pizza,1000,4.0,100,"['Pizzas', 'Pastas', 'Italian']",Ghatkopar Vikhroli,47
6730,33881,Pashan,Pune,Hotel Ronita Paratha,200,2.9,80,"['North Indian', 'Chinese']",Pashan,77
6731,34074,Peeragarhi Camp,Delhi,Kapoor Dhaba,200,3.6,20,['North Indian'],Near Paschim Vihar West Metro Station,50
6732,34105,Antop Hill,Mumbai,Agarwal'S Kulfi N Roll,250,4.4,100,['Desserts'],G.T.B Nagar,45
6733,34150,Himayatnagar,Hyderabad,Sri Shagun Mithai Vatika,200,4.3,20,"['Desserts', 'Sweets']",Domalguda,34
6734,34331,Egmore,Chennai,Parwani'S Bombay Halwa House,550,4.3,1000,['North Indian'],Kilpauk,45
6735,34387,Rohini,Delhi,Havmor Havfunn Ice Cream,200,4.6,100,"['Ice Cream', 'Desserts']",Prashant Vihar,38
6736,34415,Shivajinagar,Pune,Frozen Bottle,250,4.7,50,"['Beverages', 'Ice Cream', 'Desserts']",Fc Road,29
6737,34431,Scruz Bandra East,Mumbai,Foodeementals,450,2.9,80,['Desserts'],Santacruz East,48
6738,34618,T. Nagar,Chennai,Famous Jigarthanda,100,4.3,20,['Desserts'],Motilal Street,71
6739,34714,Warje,Pune,Swarnaa Vegetarian,300,4.1,1000,"['North Indian', 'South Indian', 'Chinese', 'Continental', 'Punjabi']",Warje,62
6740,34840,Aundh,Pune,Madras Cafe,200,4.2,100,"['South Indian', 'Thalis', 'Chinese', 'North Indian']",Aundh,71
6741,34995,Shivaji Nagar,Pune,Ufo Fries & Corn,300,2.9,80,['Fast Food'],Shivaji Nagar,40
6742,35105,Andheri East,Mumbai,Cake Walk 72,300,4.1,50,['Desserts'],Near Boomerang  Chandivali,57
6743,35171,Elgin,Kolkata,Gokul Shree - Tit Bits,500,4.2,100,"['North Indian', 'Chinese']",Opposite Avon (Rabindra Sadan),62
6744,35203,Bhowanipore,Kolkata,Parantha Point,200,4.2,100,['North Indian'],Near Sbi And Uco Bank Atm,60
6745,35213,Shenoy Nagar,Chennai,The Delhi Dhaba-Veg,350,4.3,500,"['Chinese', 'Indian', 'North Indian', 'Tandoor']",Halls Road,58
6746,35323,Egmore,Chennai,Udipi Hotel Sudha,300,4.2,1000,['South Indian'],Kilpauk,40
6747,35370,Shivajinagar,Pune,Falahaar,250,4.3,100,"['Fast Food', 'Beverages', 'American', 'Pizzas']",Shivaji Nagar,35
6748,35589,Sector 7 Rohini,Delhi,Moti Mahal Delux Rohini,500,4.2,100,"['North Indian', 'Chinese', 'Thalis', 'Combo']",Sector 7,34
6749,35699,Erandwane,Pune,Anand Veg,400,4.4,500,"['North Indian', 'Fast Food', 'Chinese']",Kothrud,36
6750,35747,Machuabazar,Kolkata,Fantastic Food Story,400,4.2,50,"['North Indian', 'Chinese', 'Continental', 'South Indian', 'Fast Food', 'Beverages']",Near Girish Park Crossing,44
6751,35753,Navjivan,Ahmedabad,Karnavati Dabeli,200,4.1,100,"['Snacks', 'Fast Food']",Naranpura,35
6752,35974,Navrangpura,Ahmedabad,The Shake Maker,300,4.2,50,['Beverages'],C G Road,31
6753,35983,Navrangpura,Ahmedabad,Dairy Den,300,4.4,20,"['Desserts', 'Beverages']",C G Road,37
6754,35984,Navrangpura,Ahmedabad,Topaz,500,2.9,80,"['Indian', 'Chinese']",Ambavadi,37
6755,36039,Chilakalguda,Hyderabad,Sri Raghavendra Tiffins - Chilakalaguda,150,4.0,100,['South Indian  Chinese'],Mylargadda Rd,48
6756,36192,Navrangpura,Ahmedabad,R.K.Centre,200,4.1,500,"['Fast Food', 'South Indian', 'Pizzas', 'Pastas', 'Chinese']",Navrangpura,38
6757,36222,Navrangpura,Ahmedabad,Red Rose Snack Bar,200,2.9,80,"['South Indian', 'Chinese']",Navrangpura,44
6758,36263,Old Mla Quarters,Hyderabad,Veggie Chinese,300,4.0,100,['Chinese'],Hari Vihar Colony,30
6759,36311,Andheri East,Mumbai,Shubham Greens,350,4.2,50,"['South Indian', 'North Indian', 'Maharashtrian', 'Chinese']",Marol,58
6760,36340,Memnagar,Ahmedabad,Neelkamal Coffee Bar,400,3.9,20,['Street Food'],Gurukul,44
6761,36457,Jayanagar,Bangalore,Jalpaan,650,4.4,100,"['Desserts', 'Italian', 'Jain', 'Mexican']",7Th Block,54
6762,36550,New Alipore,Kolkata,Gokul Shree,100,4.6,20,['Sweets  Fast Food'],Near Yoga Care Institute,73
6763,36657,Ambawadi,Ahmedabad,The Belgian Waffle Co.,200,4.2,100,"['Desserts', 'Beverages']",Panjra Pole,39
6764,36664,Navrangpura,Ahmedabad,Cuppuccino,300,3.7,50,"['Italian', 'Pastas', 'Beverages', 'Snacks', 'Desserts', 'Pizzas', 'Mexican', 'American']",Navrangpura,44
6765,36676,Navrangpura,Ahmedabad,Jugaad Nights,400,4.3,500,"['Combo', 'Thalis', 'Indian', 'Chinese', 'North Indian', 'Beverages']",Navrangpura,35
6766,36761,Usmanpura,Ahmedabad,Mysore Cafe,150,4.1,20,['South Indian'],Ashram Road,40
6767,36778,Gulbai Tekra,Ahmedabad,Vaibhav Restaurant,200,4.3,100,['Indian'],Ambavadi,37
6768,36900,Sector 4 Rohini,Delhi,Wah Bhai Wah,200,3.8,500,"['North Indian', 'Chinese', 'Tandoor', 'Beverages']",Sector 4,27
6769,37107,Taltala,Kolkata,Natural Ice Cream,150,4.8,100,['Ice Cream'],Park Street,43
6770,37111,Ahmedabad,Ahmedabad,Baker'S Den,200,4.3,100,['Bakery'],Panjra Pole,38
6771,37207,Powai,Mumbai,Tender Fresh,150,4.6,20,['Ice Cream'],Chandivali,50
6772,37306,Kothrud,Pune,Waari Book Cafe,200,3.9,100,['Desserts'],Kothrud,52
6773,37343,Banjara Hills,Hyderabad,Just Parantha,200,4.2,1000,['North Indian'],Road No 12 Banjarahills,48
6774,37354,Sampangiram Nagar,Bangalore,Savi Sagar,300,4.2,20,"['Beverages', 'Chinese', 'Fast Food', 'Jain', 'North Indian', 'South Indian']",Malleshwaram,55
6775,37477,Navrangpura,Ahmedabad,Home Town Meals,300,3.7,20,"['Punjabi', 'Chinese']",Gurukul,44
6776,37478,Prahlad Nagar,Ahmedabad,The Dark Roast,500,4.6,50,"['Cafe', 'Italian', 'Combo', 'Beverages']",Prahlad Nagar,47
6777,37483,Navrangpura,Ahmedabad,M.L.F Franco,300,4.0,50,['Fast Food'],Navrangpura,35
6778,37566,University Area,Ahmedabad,Chai Wai,200,4.5,50,"['Beverages', 'Fast Food']",Gulbai Tekra,36
6779,37578,Navrangpura,Ahmedabad,Gwalia Sweets & Fast Food,250,4.3,1000,"['Sweets', 'North Indian', 'Chaat', 'Snacks', 'Bakery', 'Desserts', 'Beverages']",Navrangpura,37
6780,37629,Chetpet,Chennai,Shree Mithai,250,4.5,1000,"['Desserts', 'Street Food', 'Chaat']",Chetpet,37
6781,37698,Tagore Garden Extension,Delhi,Nathu'S Sweets,200,3.7,1000,"['Sweets', 'Chinese', 'Desserts', 'North Indian', 'South Indian', 'Italian', 'Street Food', 'Beverages', 'Indian', 'Fast Food']",Rajouri Garden,73
6782,37757,Vastrapur,Ahmedabad,Chula Dhosa Hut,400,2.9,80,['South Indian'],Vastrapur,50
6783,37802,Maninagar,Ahmedabad,Mr. & Mrs. Idly,250,4.2,100,"['South Indian', 'Fast Food']",Ghodasar,47
6784,37813,Gulbai Tekra,Ahmedabad,Toritos,600,4.0,20,"['Continental', 'Mexican', 'Italian']",Ambawadi,35
6785,37814,Ahmedabad,Ahmedabad,Jayhind Sweets,300,4.3,100,['Sweets'],Navrangpura,36
6786,37953,Navrangpura,Ahmedabad,Natural Ice Cream,150,4.8,100,['Ice Cream'],Shree Krishna Centre Near Mithakhali Six Road,30
6787,37996,Navrangpura,Ahmedabad,Vittlebox,250,4.2,1000,"['Punjabi', 'Combo', 'Chinese', 'Fast Food', 'South Indian', 'Mexican']",Navrangpura,34
6788,38003,Navrangpura,Ahmedabad,Burgometry,250,4.0,50,['Fast Food'],Navrangpura,37
6789,38155,Anna Nagar,Chennai,Roll Over,300,4.1,100,"['Desserts', 'Beverages', 'Pan-Asian', 'Snacks']",Anna Nagar,62
6790,38278,Bidhannagar,Kolkata,Medley - Juicery & Beyond,150,4.0,50,['Beverages  Desserts  Healthy Food  Juices  Salads  Ice Cream'],Salt Lake  Sector V,72
6791,38428,Rohini,Delhi,Maha Laxmi Dhaba,300,4.1,20,['North Indian'],Rohini Sector 11,45
6792,38437,Ambawadi,Ahmedabad,Birmies,350,4.3,100,"['Mexican', 'Chinese', 'Punjabi', 'Fast Food']",Panjra Pole,37
6793,38622,Teynampet,Chennai,Parvathi Bavan Sweets,250,4.4,100,"['Sweets', 'Snacks', 'Desserts', 'North Indian', 'South Indian']",Alwarpet,51
6794,38662,Koti,Hyderabad,Shree Santosh Family Dhaba,200,3.8,1000,"['North Indian', 'Chinese', 'Tandoor', 'Biryani', 'Beverages', 'Indian']",Jn Road,31
6795,38824,West Mambalam,Chennai,Osb Hot & Chat,200,4.3,100,"['Street Food', 'South Indian', 'North Indian']",Lake View Road,77
6796,39047,Kothrud,Pune,Malgudi Tiffin,250,4.2,100,"['South Indian', 'North Indian', 'Chinese']",Kothrud,51
6797,39059,Chickpet,Bangalore,South Ruchi'S,150,4.0,20,"['Chinese', 'Fast Food', 'North Indian', 'South Indian']",Balepet Main Road,47
6798,39066,Gandhi Nagar,Bangalore,Amulya Veg Restaurant,350,2.9,80,"['Chinese', 'Continental', 'Jain', 'North Indian', 'South Indian']",Gandhinagar,39
6799,39080,Somajiguda,Hyderabad,Punjabi Paratha House,200,4.0,500,['Punjabi  North Indian'],Somajiguda,47
6800,39109,Kilpauk,Chennai,Little North,500,4.3,100,"['Chinese', 'North Indian']",Kilpauk,53
6801,39223,Sector 7 Rohini,Delhi,Waffle King,300,4.2,100,"['Desserts', 'Continental', 'Ice Cream', 'Beverages']",Rohini Sec 8,35
6802,39376,Ashok Nagar,Bangalore,Frozen Bottle,250,3.8,20,"['Beverages', 'Ice Cream', 'Desserts']",Main Guard Cross Road,34
6803,39400,Gandhi Nagar,Bangalore,South Ruchis Square,500,4.2,50,"['Biryani', 'Chinese', 'Desserts', 'Fast Food', 'Jain', 'North Indian', 'South Indian']",Majestic,48
6804,39404,Kalyani Nagar,Pune,Royal Baking Co,350,3.9,20,"['Bakery', 'Desserts', 'Continental', 'Fast Food', 'Combo', 'Italian', 'Biryani', 'Beverages']",Viman Nagar,66
6805,39412,Chickpet,Bangalore,Punjabi Pure Veg Restaurant Since1994,250,3.7,50,"['Chinese', 'Jain', 'North Indian']",Chickpet,45
6806,39564,Nagarathpete,Bangalore,Pai Vihar Grand,250,4.3,50,"['Chinese', 'North Indian', 'South Indian']",City Market,32
6807,39602,Shukrawar Peth,Pune,Preeti Pavbhaji & Juicebar,200,3.8,20,"['Fast Food', 'Pizzas', 'Beverages']",Swargate,38
6808,39922,Shivajinagar,Pune,Sharvaree Restaurant,700,4.3,50,"['Maharashtrian', 'North Indian', 'Chinese']",Shivaji Nagar,38
6809,40314,Abids,Hyderabad,Mini Punjab,400,3.7,500,"['South Indian', 'North Indian', 'Chinese', 'Punjabi']",Boggulkunta,35
6810,40329,Sector 7 Rohini,Delhi,Shree Rathnam,600,4.2,500,"['South Indian', 'North Indian', 'Chinese']",Rohini,37
6811,40364,Agarkar Nagar,Pune,Sahare Dining Hall,300,4.4,100,"['Gujarati', 'Rajasthani', 'Combo', 'Beverages']",Camp,28
6812,40376,Koti,Hyderabad,Santosh Dhaba Jashan,300,4.1,500,"['North Indian', 'Chinese', 'Italian']",Chirag Ali Lane,30
6813,40443,Rajajinagar,Bangalore,New Shanti Sagar,200,4.0,1000,"['South Indian', 'Chinese', 'North Indian', 'Fast Food']",Bashyam Circle,50
6814,40476,Rajamohallah,Hyderabad,Marathi Katta,150,4.2,500,['Maharashtrian'],Koti,27
6815,40730,Chembur,Mumbai,Bina'S Fresh Batch Homemade Ice Cream,900,2.9,80,"['Desserts', 'Ice Cream']",Chembur,42
6816,40837,Navrangpura,Ahmedabad,1944 The Hocco Kitchen,450,4.4,500,"['North Indian', 'Fast Food']",Navrangpura Bus Stand,33
6817,40844,Gulbai Tekra,Ahmedabad,Hocco Eatery,400,4.4,50,"['North Indian', 'Pizzas']",Panchvati,29
6818,40847,Gulbai Tekra,Ahmedabad,Havmor Havfunn,250,4.6,20,"['Ice Cream', 'Ice Cream Cakes', 'Desserts']",Saffron Tower,25
6819,41002,Ameerpet,Hyderabad,Sri Raghavendra Vegetarian Restaurant,150,4.1,500,['South Indian  North Indian  Andhra'],Srinivas Colony,59
6820,41005,Kachiguda,Hyderabad,Sri Raghavendra Tiffins,150,4.3,1000,"['South Indian', 'Andhra']",Barkathpura,25
6821,41006,Ameerpet,Hyderabad,Udupi Park Pure Veg,150,4.1,1000,['South Indian'],Ameerpet,57
6822,41013,Matunga,Mumbai,Mawali Bhai Dosa,300,4.1,50,['South Indian'],Kings Circle,53
6823,41104,Chickpet,Bangalore,Adiga'S,200,3.9,100,"['South Indian', 'North Indian', 'Chinese', 'Thalis', 'Fast Food', 'Juices', 'Desserts']",Majestic,39
6824,41108,Mylapore,Chennai,Ruchi Pure Veg,250,4.0,100,['South Indian'],Mylapore,66
6825,41118,Gulbai Tekra,Ahmedabad,Havmor Havfunn Ice Cream,250,4.3,20,"['Ice Cream', 'Desserts']",Central Mall,26
6826,41307,Budh Vihar,Delhi,Btw,200,3.7,100,"['Street Food', 'North Indian']",Budh Vihar,39
6827,41321,Indiranagar,Bangalore,Green G Juice Bar,200,4.2,20,"['Beverages', 'Continental', 'Desserts']",Hal 2Nd Stage,60
6828,41484,Chembur,Mumbai,Hotel Mayur,300,3.7,20,['North Indian'],Chembur,50
6829,41485,Chembur,Mumbai,Vig,250,4.3,500,"['North Indian', 'Fast Food']",Chembur Camp,45
6830,41967,Shenoy Nagar,Chennai,Antari By Soul Garden Bistro,300,2.9,80,"['Bakery', 'Desserts', 'Ice Cream', 'Beverages']",New Avadi Road,57
6831,42034,Bidhannagar,Kolkata,Swirls,200,3.9,50,"['Desserts', 'Ice Cream']",Beside Technopolis,75
6832,42061,Basavanagudi,Bangalore,Gokul Veg,500,4.3,500,"['North Indian', 'Jain', 'Indian', 'Beverages', 'Desserts']",Basavanagudi,53
6833,42094,Vastrapur,Ahmedabad,Happy Rolls,350,2.9,80,"['Fast Food', 'Beverages']",Vastrapur,51
6834,42113,Bidhannagar,Kolkata,Waffle Square Express,200,3.0,50,['Desserts'],Beside Technopolis,78
6835,42220,Ambawadi,Ahmedabad,Ab Chai Pe Charcha,200,3.3,100,"['Snacks', 'Fast Food', 'Beverages']",Paldi,45
6836,42225,Gultekdi,Pune,Spice Stories,500,3.9,20,"['Maharashtrian', 'North Indian']",Kondhwa,58
6837,42232,Paldi,Ahmedabad,Navjivan Restaurant,400,4.1,100,"['Punjabi', 'North Indian', 'Chinese', 'Continental']",Paldi,32
6838,42313,Paldi,Ahmedabad,Udipi Cafe,450,4.2,100,"['Punjabi', 'Indian', 'Chinese']",Paldi,26
6839,42315,Ambawadi,Ahmedabad,Tummy Fillers,200,4.1,20,"['Fast Food', 'Beverages']",Nehru Nagar Ambawadi,38
6840,42345,Paldi,Ahmedabad,China Hut,400,4.0,50,"['North Indian', 'Chinese']",Paldi,33
6841,42365,Sector 5 Rohini,Delhi,Zaffran,400,2.9,80,['North Indian'],Sector 5 Rohini,39
6842,42416,Baguihati,Kolkata,Annapurna Pure Veg Restaurant,250,4.1,1000,"['Indian', 'Chinese', 'Snacks', 'Thalis']",Near Asha Studio,90
6843,42466,Anna Nagar,Chennai,Lassi Shop,100,4.3,100,"['Beverages', 'Ice Cream', 'Desserts', 'Fast Food', 'Juices', 'North Indian', 'American', 'Snacks', 'Bakery']",Opp K3 Police Station,53
6844,42577,Pulikeshi Nagar,Bangalore,Cream Stone,400,4.3,100,"['Ice Cream', 'Desserts', 'Beverages']",61 Mm Road,45
6845,42725,Kolkata,Kolkata,Saatvik,800,4.3,100,"['Continental', 'North Indian', 'Chinese']",Near Loha Singh Hotel,68
6846,42733,Koramangala,Bangalore,Makers Of Milkshakes,260,4.2,50,"['Beverages', 'Desserts']",2Nd Cross Rd,56
6847,42739,Rajajinagar,Bangalore,Hotel Udupi Ruchi,300,4.1,100,"['South Indian', 'Chinese', 'Desserts', 'North Indian']",Rajajinagar,51
6848,42906,Kothrud,Pune,Sheetal Restaurant,400,4.4,1000,"['North Indian', 'South Indian', 'Chinese']",Kothrud,47
6849,43036,Kilpauk,Chennai,The Noodle Theory,400,4.0,100,"['Asian', 'Fast Food']",Kilpauk,55
6850,43274,Shivajinagar,Pune,Panchali Restaurant,500,4.3,100,['North Indian'],Shivaji Nagar,33
6851,43312,Chembur,Mumbai,Sind Pani Puri House,200,4.5,100,['Snacks'],Chembur,43
6852,43380,Vikaspuri,Delhi,Vanakkam Madras Cafe,150,4.2,100,"['South Indian', 'Chinese']",Dda Market,77
6853,43409,Delhi,Delhi,Madras Dosa & Chinese Corner (Shalimar Bagh),300,3.9,1000,"['South Indian', 'Chinese', 'Italian', 'Beverages', 'Snacks']",Al Market Shalimar Bagh,63
6854,43620,Himayatnagar,Hyderabad,The Platinum Hotel-Clove,800,4.0,100,"['North Indian', 'South Indian', 'Continental', 'Chinese']",Himayat Nagar Rd,37
6855,43802,Chembur,Mumbai,Keventers - Milkshakes And Desserts,300,4.3,100,['Beverages  Ice Cream  Desserts  Healthy Food'],Sion Trombay Road,46
6856,43931,Santacruz East,Mumbai,Baskin Robbins,350,4.7,50,"['Ice Cream', 'Desserts']",Opposite Mumbai University Main Gate,29
6857,43996,Jamalia,Chennai,Hunger Square,250,4.5,20,"['Italian', 'Fast Food']",Perambur,49
6858,44174,Agarkar Nagar,Pune,Uncle Kitchen,250,2.9,80,"['Fast Food', 'North Indian', 'Chinese']",Camp,40
6859,44245,Kurla,Mumbai,Sawali Restaurant (Pure Veg),550,4.3,100,"['South Indian', 'Indian', 'Chinese']",Kurla,36
6860,44272,Koregaon Park,Pune,Fantasy Juice Bar & Snacks,250,2.9,80,['Juices'],Bundgarden Road,47
6861,44304,Santacruz East,Mumbai,Vijay Stores,200,4.3,100,"['Snacks', 'Sweets']",Scruz Bandra East,40
6862,44372,Ambawadi,Ahmedabad,Real Paprika,250,2.9,80,"['Pizzas', 'Italian']",Amabawadi,36
6863,44388,Ellisbridge,Ahmedabad,Alinea Restaurant & Banquet,550,4.1,100,"['Indian', 'Chinese', 'Continental', 'Italian', 'Mexican']",Paldi,32
6864,44462,Koramangala,Bangalore,Xo Belgian Waffle,250,4.3,100,['Desserts'],Koramangala,50
6865,44605,Memnagar,Ahmedabad,Dinner Bell 2,400,4.1,500,"['Indian', 'Chinese', 'Continental']",Gurukul,47
6866,44907,Aundh,Pune,Darshini,200,4.1,20,['South Indian'],Aundh,67
6867,44930,Bidhannagar,Kolkata,Momo'S Corner - Swimming Pool,100,2.9,80,['Tibetan'],Near Swimming Pool,69
6868,45184,Central Kolkata,Kolkata,Oye!! Paratha,150,2.9,80,['North Indian'],Munsi Para ( Lalabagan),61
6869,45221,Jorasanko,Kolkata,Jay Ambe Bhojanalaya,200,3.9,100,['North Indian'],Ballav Das Street,45
6870,45469,Karve Nagar,Pune,Paramhans Pure Veg,300,4.0,100,"['Rajasthani', 'Indian', 'Chinese']",Karve Nagar,56
6871,45547,Ghatkopar East,Mumbai,Shree Sadguru'S Pure Veg Restaurant,350,4.0,100,"['Indian', 'Chinese', 'South Indian', 'Fast Food']",Pantnagar Ghatgopar East,50
6872,45575,Ramanthapur,Hyderabad,Sri Santhosh Family Dhaba,400,4.1,100,"['North Indian', 'Tandoor', 'Punjabi', 'Chinese']",Ramanthapur,48
6873,45634,Ahmedabad,Ahmedabad,Deepti'S Delicious Homely Food,150,4.5,500,['Indian'],Mithakhali Six Road,28
6874,45691,Prashant Vihar Rohini,Delhi,Hot Spot Mini Shop,300,3.8,100,"['Italian', 'Beverages', 'Fast Food', 'Snacks']",Prashant Vihar,48
6875,45915,Vastrapur,Ahmedabad,Shiva'S Coffee Bar & Snacks,250,3.7,50,"['Fast Food', 'Pizzas', 'Beverages']",Vastrapur,47
6876,45974,Somajiguda,Hyderabad,Maa Santosh Dhaba,400,4.1,100,"['North Indian', 'Chinese']",Rajbhavan Road,54
6877,46125,Bidhannagar,Kolkata,Plush 28,1200,4.4,20,"['Indian', 'Chinese', 'Oriental', 'Italian']",Near Tank No.4,63
